image_id,bboxes,kfold,label
08d165dbcbde,"[[0.6785700146713615, 0.515, 0.8278266666666666, 0.765], [0.0870207188967136, 0.5466666678571429, 0.286942470657277, 0.775]]",3,opacity
08dc9d73dc6e,"[[0.5888007126436782, 0.2531746037735848, 0.8982333103448276, 0.6047618915094339], [0.078236948275862, 0.2222222216981132, 0.3809007040229885, 0.5634920495283019]]",4,opacity
08f493a7fb3f,"[[0.6439489171122995, 0.5775577432570843, 0.7715670086898396, 0.7334983782861044]]",2,opacity
08f9fa7120c4,"[[0.7168669719251337, 0.3047508659311267, 0.8547119351604279, 0.454229431628218], [0.3068070822192513, 0.5608343296556336, 0.4678193148395721, 0.6558516817118021]]",1,opacity
0919a3b8af01,"[[0.252205348189415, 0.2288242715231788, 0.5340319080779944, 0.9178255711920532], [0.6786673920612813, 0.2402022764900662, 1.0, 0.935524652317881]]",2,opacity
0933f436d8de,"[[0.5621030141509434, 0.045, 0.8220087169811321, 0.745], [0.1517256556603773, 0.0383333333333333, 0.4690841462264151, 0.685]]",2,opacity
0936faae80ed,"[[0.1615483671465968, 0.2486486491557223, 0.4349493979057591, 0.6882882958098812], [0.5631650359947644, 0.2774774765478424, 0.8573067964659685, 0.6882882989368356]]",4,opacity
093e5e69a2af,"[[0.1858378843441467, 0.311438279109589, 0.4563607193229901, 0.6964892465753425], [0.5962863011283498, 0.2876557191780822, 0.8808016819464034, 0.7440543578767123]]",1,opacity
094788a1dcc6,"[[0.6457073746701847, 0.3313180178100264, 0.8258766754617414, 0.4643289017150395]]",1,opacity
094e0c33d8b2,"[[0.0823291551724138, 0.3083434103773585, 0.2296557270114942, 0.563482483490566], [0.4977901091954023, 0.3494558655660377, 0.7732908074712644, 0.5634824929245283]]",3,opacity
095ccce075d9,"[[0.1688980465444287, 0.1943017037671232, 0.4613800317348378, 0.8269534246575343], [0.771369721438646, 0.4818706549657534, 0.8640576763046546, 0.7969462029109589]]",2,opacity
0965160ad057,"[[0.187416752948886, 0.1596140727391874, 0.3268487745740498, 0.3040706716906946], [0.081900625819135, 0.3279374148099607, 0.4260841775884666, 0.577910140891219], [0.6572147378768021, 0.1508210648754914, 0.8971383093053735, 0.5716294200524247]]",0,opacity
0980c2cdb557,"[[0.247370410798122, 0.4774091123188406, 0.3748236179577464, 0.7869666884057971], [0.5443604284037559, 0.4113404492753623, 0.7433557775821596, 0.7810279565217392]]",3,opacity
09a76af15954,"[[0.0934420733427362, 0.6669724785958905, 0.2989880782792665, 0.8798165453767124]]",2,opacity
09be36e1b94b,"[[0.7356869783834586, 0.7328324713302752, 0.9372325211466164, 0.9749324082568808], [0.2292124600563909, 0.7430261496559633, 0.4516435291353383, 0.9201413532110092]]",2,opacity
09beb16a091e,"[[0.6927131320488722, 0.390644753440367, 0.8626322532894737, 0.7168141800458715], [0.0990322979323308, 0.4108723480504587, 0.3197199530075188, 0.6675095011467891]]",3,opacity
09c6d5c914e2,"[[0.7426618737201366, 0.409966025, 0.8736147372013653, 0.714609275], [0.0868151843003413, 0.62061155, 0.2383309249146757, 0.8267270107142858], [0.600886433447099, 0.4009060035714286, 0.7047829351535837, 0.5639864035714286]]",3,opacity
09c909226d35,"[[0.1565396503782457, 0.1760985199004975, 0.387229666734819, 0.7700223184079603]]",3,opacity
09cf9767a7bf,"[[0.52013817348378, 0.1856068835616438, 0.696433014809591, 0.5628786386986302], [0.1994210895627644, 0.0683140625, 0.3647597108603667, 0.2944352525684931], [0.1735246509167842, 0.4165648972602739, 0.3338832263751763, 0.5810166780821918]]",2,opacity
09e2e25583e7,"[[0.5823546153846154, 0.5228296381350035, 0.6854723468660969, 0.6937987473903967]]",0,opacity
09e3d02eeb01,"[[0.076822905109489, 0.4643679226240538, 0.3860677080291971, 0.9729688477712364], [0.7239583321167883, 0.5071264129520605, 0.8977864124087591, 0.8154376240538268]]",0,opacity
09e63acd4d68,"[[0.1895692348377997, 0.5084937714041096, 0.3556142806770098, 0.6693091780821917]]",3,opacity
09ef8986f8a9,"[[0.2651259065420561, 0.1063063068181818, 0.4799949813084113, 0.6270270568181818], [0.6326261168224299, 0.0900900909090909, 0.914178668224299, 0.6432432670454545]]",0,opacity
0a0bb7af0cab,"[[0.6312020484293194, 0.1305341745283018, 0.8622876210732984, 0.6037269889937107], [0.2381099149214659, 0.0850918553459119, 0.427254630235602, 0.6076785416666667]]",3,opacity
0a0cbc610620,"[[0.6704456886792453, 0.4090382385057471, 0.9158161721698111, 0.8157589798850574], [0.1492711981132075, 0.3638470373563218, 0.3147536014150943, 0.7497103132183909]]",4,opacity
0a2d3681339d,"[[0.0202071398305084, 0.0699999999999999, 0.2058945221280602, 0.5266666666666666], [0.6154990419020715, 0.5216666666666667, 0.719265520244821, 0.7033333333333335]]",2,opacity
0a3ff348b17f,"[[0.6416600952045134, 0.3717022517123288, 0.8403982263751762, 0.5440424871575343]]",1,opacity
0a4c00809b62,"[[0.6804967622180451, 0.0497231364678899, 0.8617716353383458, 0.5698810292431192], [0.137668085056391, 0.0983360263761467, 0.294042579887218, 0.5917568549311927]]",4,opacity
0a5f36296cb0,"[[0.0354190466101694, 0.2197640129310344, 0.3773602683615819, 0.6533923448275862], [0.4643559357344632, 0.2109144525862069, 0.7845483050847457, 0.712389400862069]]",3,opacity
0a60c7787fee,"[[0.1779904307909604, 0.3212770043103448, 0.4698564759887005, 0.8539415991379311]]",0,opacity
0a677ac5768f,"[[0.0812007066381156, 0.5727832845412353, 0.4706286188436831, 0.9156021956444128], [0.6456028443968594, 0.2183333345233845, 0.9516839186295504, 0.9633333345233844]]",0,opacity
0a93116c50f1,"[[0.1524521605839416, 0.1510249943030763, 0.3030990328467153, 0.6938857880744398], [0.6268030583941606, 0.4788144473984049, 0.8745611386861314, 0.7197979984808204]]",0,opacity
0a9432bfcc5b,"[[0.6679955049180327, 0.2310534462386766, 0.8589201967213115, 0.6331876959432847], [0.106351675409836, 0.2711640291453328, 0.2844338590163934, 0.7278075305238282]]",0,opacity
0aa773e594a8,"[[0.1521943864598025, 0.0847029066780822, 0.3917012588152327, 0.6902654965753424], [0.464594643864598, 0.0720606806506849, 0.7551268935119887, 0.6788874571917809]]",2,opacity
0ab7bd949094,"[[0.1673177083333333, 0.1904566379310344, 0.4322916666666667, 0.6656990948275863], [0.6595052083333334, 0.2214507112068965, 0.8509114583333334, 0.7245083620689655]]",3,opacity
0ab867e40c94,"[[0.119140625, 0.3491325861492138, 0.3287760494652406, 0.5915631649381063]]",0,opacity
0ac7cf154967,"[[0.6229783364661654, 0.3956422075688073, 0.7438664943609022, 0.5090309690366972], [0.1131099154135338, 0.3193807396788991, 0.2200178031015038, 0.7016915194954129]]",0,opacity
0afddb5bcebe,"[[0.2683960860366713, 0.6595670547945206, 0.4245875246826516, 0.8141226455479452]]",2,opacity
0b1408cf87e7,"[[0.1065541466854725, 0.6466666652397259, 0.4264225070521861, 0.931666665239726]]",1,opacity
0b2269d46515,"[[0.1731506777217015, 0.2233333333333333, 0.3553424585436193, 0.6516666666666666], [0.6663013626532084, 0.2866666666666667, 0.8279451982696466, 0.655]]",4,opacity
0b2abfe747bd,"[[0.6675, 0.5471000999642985, 0.7991666416845111, 0.6588066833273831]]",3,opacity
0b2c2e6d7192,"[[0.145401644736842, 0.1983333342889908, 0.4500006414473684, 0.7749999999999999], [0.5182963815789474, 0.3966666657110091, 0.7641610855263158, 0.7633333314220183]]",0,opacity
0b490c90deec,"[[0.5128733262711864, 0.0782272112068965, 0.8197734357344632, 0.4918285517241379], [0.1565396504237288, 0.0706843362068965, 0.3892893855932203, 0.5597144827586208]]",0,opacity
0b49d75e3b51,"[[0.6041666678420311, 0.1360247859589041, 0.8190104619181947, 0.5912901969178082], [0.2460937517630465, 0.139186352739726, 0.4518229055007052, 0.6284386130136986]]",0,opacity
0b4a60630af2,"[[0.2482976261682242, 0.20501475, 0.437529285046729, 0.7640118011363636], [0.6413172242990655, 0.1799410056818181, 0.9190996308411216, 0.759587028409091]]",0,opacity
0b55cd36e5cc,"[[0.0422389800266311, 0.1688073402120951, 0.3542325139813582, 0.7394495414158785], [0.710553033288948, 0.3192660877042133, 0.8810412756324899, 0.6678899082831757]]",1,opacity
0b71b8e12551,"[[0.0752859645669291, 0.4520393809148265, 0.2045756725721784, 0.647718619873817], [0.7408885170603675, 0.6889647673501577, 0.8558126706036746, 0.80790702681388]]",4,opacity
0b7ca4c86b9f,"[[0.7670795220588235, 0.5328341449482328, 0.9042054779411764, 0.766704291324527], [0.1724829411764705, 0.5488357872188504, 0.3211320855614973, 0.7827059335951446]]",0,opacity
0b87528e093c,"[[0.1619947139830508, 0.5679305258620689, 0.2695205896892655, 0.6860606508620689], [0.6963983192090395, 0.5744933146551724, 0.7383333933615819, 0.7083741422413794]]",4,opacity
0b8afa4985f9,"[[0.1958136156156156, 0.4024256840993133, 0.4113761861861862, 0.6021987163232964], [0.6059082522522522, 0.403350559957739, 0.8393467567567567, 0.6447429582673005]]",1,opacity
0b9718f58e68,"[[0.0389698684210526, 0.0091212155963302, 0.3927752984022556, 0.4829614850917431]]",3,opacity
0b9add7616b0,"[[0.1518573906911142, 0.136666665239726, 0.4236768547249647, 0.7533333304794521], [0.5156561706629056, 0.21, 0.8176778385049366, 0.768333334760274]]",4,opacity
0b9ba021bb79,"[[0.6443966940789474, 0.2258503411697247, 0.8250319031954887, 0.722448996559633], [0.2017287993421052, 0.2462585034403669, 0.4370006696428571, 0.6476190596330275]]",0,opacity
0b9ceba31ef2,"[[0.7706898938679245, 0.5481313706896552, 0.9063979363207548, 0.7395243275862069], [0.2046201061320754, 0.3725934310344828, 0.3124429268867925, 0.7361268534482759]]",1,opacity
0bb57a489eb2,"[[0.6187364542253522, 0.5683333333333334, 0.8649829330985916, 0.7366666666666668]]",1,opacity
0bf205469ffa,"[[0.1553927574047954, 0.1442176883561644, 0.4635781029619182, 0.8421768835616438], [0.5498699823695345, 0.1496598630136986, 0.8692620909732016, 0.8952380650684931]]",2,opacity
0c047aa4af8f,"[[0.6848662401055409, 0.3359580049261083, 0.8486450626649076, 0.5809274137931035], [0.1583840468337731, 0.2799650041050903, 0.3327065831134564, 0.5940507142857143]]",0,opacity
0c1403037838,"[[0.3728034978843441, 0.3537414982876712, 0.5834901868829337, 0.6952380821917808], [0.6977989421720733, 0.4802721104452054, 0.8726241184767277, 0.8517006635273972]]",2,opacity
0c22dc834dea,"[[0.6085982948548813, 0.1233333333333333, 0.8523977671503957, 0.8900000000000001], [0.0558938093667546, 0.1233333333333333, 0.2983080573878627, 0.6616666666666666]]",4,opacity
0c32f2afac92,"[[0.70260829566855, 0.3766666666666666, 0.9142372975517892, 0.7616666666666666], [0.1182391807909604, 0.2033333333333333, 0.2984651694915254, 0.5916666666666667]]",4,opacity
0c39bc33ac7a,"[[0.5917254231311706, 0.473915517979452, 0.7087917136812412, 0.6913812714041095], [0.1958923166431593, 0.4545933047945205, 0.3287195874471086, 0.7120636815068493]]",3,opacity
0c5283a41d9d,"[[0.0494868126177024, 0.2288242729885057, 0.2866535381355932, 0.6194690229885057]]",4,opacity
0c5302698d64,"[[0.1827363967611336, 0.4994337483574244, 0.3630121929824561, 0.6194790341655716], [0.7654343218623483, 0.5379388436268069, 0.8515014709851553, 0.6262740801576873]]",2,opacity
0c56c67b75b3,"[[0.2342816560734463, 0.2440685560344827, 0.2800983262711864, 0.296349099137931]]",1,opacity
0c65c1436864,"[[0.6669856476323119, 0.2622516390728477, 0.8956938126740946, 0.7161348302980133]]",4,opacity
0c6b440ba98e,"[[0.5608851059322033, 0.5510000114942528, 0.8189359110169492, 0.7843333448275862], [0.2168173093220339, 0.3443333448275862, 0.3861205108286252, 0.6643333448275862]]",4,opacity
0c7e3c0eda27,"[[0.2082663457943925, 0.3970944318181818, 0.364587761682243, 0.6295399943181818], [0.6752392570093457, 0.2929782102272727, 0.8574483084112149, 0.6416465000000001]]",4,opacity
0ca52a9afa55,"[[0.3363523383905013, 0.6964078776683087, 0.559785959762533, 0.9606025615763546], [0.7590142810026385, 0.4206257224958949, 0.9973434399736149, 0.9177288095238096]]",4,opacity
0ca90a4d1e11,"[[0.7004451232394365, 0.4508348785714285, 0.8818364495305163, 0.753246725], [0.1898055281690141, 0.2040816321428571, 0.2782147740610329, 0.7346938571428572]]",1,opacity
0cb52238e1e2,"[[0.6243154810209425, 0.3688029166666666, 0.7410814496073298, 0.5586456918238993], [0.2015422022251309, 0.4389359119496855, 0.3364270222513089, 0.5949213797169811]]",0,opacity
0cd6f72ea375,"[[0.5741340006963788, 0.3803339528145695, 0.7286448398328691, 0.6994434354304636]]",1,opacity
0cdfd3a820cb,"[[0.9100702126963351, 0.5359288325471698, 1.0, 0.6536870990566037], [0.2701271662303665, 0.4671262499999999, 0.472794142670157, 0.6378095754716981]]",0,opacity
0d08f110042b,"[[0.6107756484741783, 0.5679906897590361, 0.8209350205399061, 0.8123482108433735], [0.1645605046948356, 0.5281165240963855, 0.3856760299295774, 0.806213765060241]]",0,opacity
0d17348ba547,"[[0.7469492012032086, 0.4202302641257104, 0.8891713970588234, 0.5773026379137413]]",0,opacity
0d2cb1c212ff,"[[0.661666667870036, 0.5247650349301397, 0.8550000433212996, 0.7033037724550898], [0.3133333032490975, 0.5247650249500998, 0.4724999675090253, 0.6894814271457086]]",1,opacity
0d3372b1f093,"[[0.5165706038135593, 0.1137800258620689, 0.8686958686440679, 0.7787610775862068], [0.2348704025423728, 0.1479140344827586, 0.4678944809322033, 0.8091023965517242]]",3,opacity
0d3693337282,"[[0.1167517395833333, 0.7055400472440945, 0.1804967604166666, 0.7744298503937007], [0.2462337916666666, 0.0810145275590551, 0.4414529375, 0.279778531496063]]",0,opacity
0d3910133fbe,"[[0.5960538192612137, 0.1825866428571428, 0.7843412763852243, 0.5959425158730158], [0.1773249967018469, 0.168216369047619, 0.4042535257255936, 0.6483516190476191]]",3,opacity
0d4d35b492ba,"[[0.6601441816037735, 0.5169395258620689, 0.7754892264150943, 0.7478189310344828], [0.1853759009433962, 0.4604744511494253, 0.3192584882075471, 0.815577025862069]]",4,opacity
0d5988fe9620,"[[0.6400747122641509, 0.3266666666666666, 0.783706787735849, 0.5233333333333333]]",2,opacity
0d71137b53d7,"[[0.1164125642715886, 0.3844180987654321, 0.2786145352669743, 0.6939497530864198], [0.8192878180619644, 0.3867194506172839, 0.9925489584706658, 0.745730086419753]]",4,opacity
0d9819ce950b,"[[0.1537382391713747, 0.265, 0.5114595197740114, 0.825], [0.563342758945386, 0.3533333333333333, 0.8637194491525423, 0.8933333333333334]]",4,opacity
0da9fb01f04a,"[[0.7989071040575916, 0.4875279205974843, 0.916939829842932, 0.6726398231132076]]",0,opacity
0dcc9cfc44b6,"[[0.1534802777777777, 0.6091888587334725, 0.2373601958689458, 0.7312830828114127]]",2,opacity
0df0bf2aa8dc,"[[0.5779071221457049, 0.5641835856401385, 0.781094331279449, 0.7686201557093426]]",4,opacity
0df80555870d,"[[0.6396600423131171, 0.0205504965753424, 0.8647595909732017, 0.5683200171232876], [0.1575884344146685, 0.0096736344178082, 0.382688018335684, 0.5683200299657535]]",2,opacity
0e035b62d9bc,"[[0.5296561839622642, 0.1015625, 0.8053784716981133, 0.7128906264367816], [0.183400287735849, 0.1074218764367816, 0.4222527358490566, 0.6660156264367816]]",1,opacity
0e2691505e53,"[[0.1609643808685446, 0.5433333321428572, 0.4293524882629108, 0.7566666642857143], [0.6676153990610328, 0.6466666678571429, 0.7867468544600938, 0.8783333357142857], [0.5881944278169015, 0.395, 0.7086952112676056, 0.5316666678571429]]",4,opacity
0e26ead8f1e3,"[[0.747978335684062, 0.229436558219178, 0.8293927785613541, 0.3781965325342466], [0.1887678102961918, 0.3861836386986301, 0.3458401939351199, 0.5279548758561644]]",4,opacity
0e35dea2c13f,"[[0.6929612335735481, 0.4166666653193209, 0.998846494277236, 0.7133333306386419], [0.0514761424332344, 0.5016666653193209, 0.4290259516744383, 0.7416666653193209]]",3,opacity
0e3bf1e3d4a7,"[[0.2296083388375165, 0.2465408816521048, 0.4503148712021136, 0.5798742295472598], [0.6480093428005284, 0.245283018268467, 0.8603478302509907, 0.6729559928514695]]",0,opacity
0e7027655230,"[[0.5545327480371164, 0.26032735828877, 0.8588332548179872, 0.6835541853832442], [0.1246107530335474, 0.1761496506238859, 0.4429558922198429, 0.6819953048128342]]",1,opacity
0ea0c8f31614,"[[0.2876623287671233, 0.4464432280701754, 0.4503505263157894, 0.8644646842105262], [0.5459156236481615, 0.4727425964912281, 0.8394370295602019, 0.7592672368421053]]",4,opacity
0ead88a9e781,"[[0.00439653125, 0.6011964094488189, 0.2366476875, 0.8195413188976378], [0.4476812534722222, 0.5324027913385827, 0.6384907569444445, 0.8155532913385827], [0.1232171319444444, 0.3659023188976378, 0.1671824618055555, 0.4207377716535432]]",0,opacity
0ebd891068eb,"[[0.7163533356873822, 0.3498454425287357, 0.7920504919962335, 0.483586341954023]]",3,opacity
0ecab6ede004,"[[0.7233072849083216, 0.4490821275684931, 0.8351493441466855, 0.67971]]",0,opacity
0ecb5373eee0,"[[0.1503604518779342, 0.2724908071428571, 0.2883625176056338, 0.5921318321428571], [0.6992790933098592, 0.3188700928571428, 0.7826982482394366, 0.6134412107142857]]",0,opacity
0ecd5e7e89b0,"[[0.1920572816901408, 0.2237025191370911, 0.310478338028169, 0.4032958768267223]]",4,opacity
0ece4e436d5b,"[[0.580178970380818, 0.1333333347602739, 0.9645701304654444, 0.8116666695205479], [0.1999062870239774, 0.26, 0.4717257510578279, 0.7966666652397261]]",0,opacity
0edcec25f01f,"[[0.2136895353773585, 0.2251894166666666, 0.3630060566037736, 0.6864099051724138], [0.5817231863207548, 0.1560063706896551, 0.7489155801886793, 0.3622744367816092]]",1,opacity
0ee216baabd5,"[[0.6260465117924529, 0.2347874655172414, 0.8344185778301887, 0.5816038333333333], [0.1599999929245283, 0.2733226178160919, 0.3693023254716981, 0.6178721954022989]]",3,opacity
0f03b4cbbdea,"[[0.61999091325811, 0.31, 0.7861028067700988, 0.818333334760274], [0.1820595557122708, 0.276666665239726, 0.3536627538787024, 0.7966666652397261]]",0,opacity
0f0b5a304a47,"[[0.6602824929378531, 0.13, 0.8254896504237288, 0.705], [0.1510075423728813, 0.2766666681034482, 0.2998305190677966, 0.7266666681034483]]",4,opacity
0f353517d271,"[[0.1508307058823529, 0.52, 0.4297784183006535, 0.6950000000000001]]",2,opacity
0f453db5fed6,"[[0.0433580218617771, 0.3777498715753425, 0.3792465162200282, 0.9005912842465754], [0.5311628913963329, 0.4733503167808219, 0.8391768511988716, 0.8895929409246575]]",3,opacity
0f4bc6a7b8b5,"[[0.0793928088094478, 0.4133592139554434, 0.3729783306734759, 0.6494553593947037]]",2,opacity
0f501fe67203,"[[0.1953467570754717, 0.1883885431034482, 0.3984717570754717, 0.761513132183908], [0.5432085990566038, 0.1723570862068965, 0.8261033231132076, 0.6703342614942529]]",0,opacity
0f545de555fd,"[[0.7077041438679246, 0.4045534137931034, 0.9031903632075472, 0.7880910747126438], [0.0436258962264151, 0.3169877413793103, 0.3339804481132075, 0.7197898505747127]]",0,opacity
